Date,Schedule Rollup,STARS ID,Station Unique,Delay Type,Delay Category,Delay Subcategory,Charge Department,Trouble Code,Delay Total,Incident_Line,Incident Time,Incident Hour,Line
7/2/2024,Weekday,B-140,Sutphin Blvd - Archer Av (G06),Internal,Other Internal,Train Brake Activation - Cause Unknown,Miscellaneous,BIE-UNDER INVESTIGATION,19,E,15:53,15,E
7/2/2024,Weekday,B-192,42 St - Bryant Park (D16),Internal,Signal Failures,Other - Sig,Division of MOW Signals,BIE-AUTOMATIC SIGNAL,25,F,20:53,20,E
7/2/2024,Weekday,B-132,36 St (G20),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,3,E,12:53,12,E
7/2/2024,Weekday,B-18,36 St (G20),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,11,E,12:00,12,E
7/3/2024,Weekday,B-186,65 St (G15),External,Persons on Roadbed,,Police,PERSON ON ROADBED,1,E,22:07,22,E
7/3/2024,Weekday,B-170,Forest Hills - 71 Av (G08),External,"Public Conduct, Crime, Police Response",,Police,ARMED PERSON(S),7,E,21:03,21,E
7/3/2024,Weekday,B-168,Jackson Hts - Roosevelt Av (G14),External,"Public Conduct, Crime, Police Response",,Police,POLICE INVESTIGATION,8,E,20:53,20,E
7/3/2024,Weekday,B-180,World Trade Center (E01),External,"Public Conduct, Crime, Police Response",,Public,BROKEN GLASS,1,E,22:00,22,E
7/3/2024,Weekday,B-46,Parsons Blvd (F03),External,"Public Conduct, Crime, Police Response",,Public,GUARD LIGHT TROUBLE,3,F,07:50,7,E
7/3/2024,Weekday,B-122,65 St (G15),Internal,Other Internal,Other Internal Disruptions,Miscellaneous,UNUSUAL NOISE-RIGHT OF WAY,12,M,15:49,15,E
7/3/2024,Weekday,B-4,Lexington Av - 53 St (F11),Internal,Signal Failures,Other - Sig,Division of MOW Signals,CBTC-SIGNAL EQUIPMENT,1,E,00:03,0,E
7/3/2024,Weekday,B-152,Forest Hills - 71 Av (G08),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,4,E,17:57,17,E
7/3/2024,Weekday,B-196,36 St (G20),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,6,E,23:18,23,E
7/3/2024,Weekday,B-28,Jackson Hts - Roosevelt Av (G14),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,9,E,00:33,0,E
7/3/2024,Weekday,B-26,Lexington Av - 53 St (F11),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,10,E,00:08,0,E
7/5/2024,Weekday,B-70,Parsons/Archer - Jamaica Center (G05),Crew Availability,,,Division of Service Delivery,NO C/R AVAILABLE,4,E,13:21,13,E
7/5/2024,Weekday,B-182,Parsons/Archer - Jamaica Center (G05),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,1,E,23:28,23,E
7/5/2024,Weekday,B-2,Ditmars Blvd - Astoria (R01),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,8,N,12:00,12,E
7/5/2024,Weekday,B-18,Queens Plaza (G21),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),1,E,01:40,1,E
7/5/2024,Weekday,B-68,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Public,GUARD LIGHT TROUBLE,2,E,10:11,10,E
7/5/2024,Weekday,B-32,Court Square - 23 St (F09),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,RAIL REPAIR/REPLACEMENT,9,E,02:20,2,E
7/5/2024,Weekday,B-148,42 St - Port Authority Bus Terminal (A27),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,3,E,18:50,18,E
7/5/2024,Weekday,B-180,7 Av (D14),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,8,E,21:29,21,E
7/5/2024,Weekday,B-188,Parsons/Archer - Jamaica Center (G05),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,3,E,23:09,23,E
7/5/2024,Weekday,B-8,Lexington Av - 53 St (F11),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,17,E,00:18,0,E
7/5/2024,Weekday,B-166,21 St - Queensbridge (B04),Planned ROW Work,,,Division of MOW Track,DELAYED BY WORK TRAIN,2,F,23:16,23,E
7/5/2024,Weekday,B-90,Queens Plaza (G21),Planned ROW Work,,,MTA Construction & Development,DELAYED BY WORK TRAIN,9,F,12:05,12,E
7/8/2024,Weekday,B-2,207 St - Inwood (A02),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,4,A,00:11,0,E
7/8/2024,Weekday,B-128,21 St - Queensbridge (B04),Internal,Other Internal,Service Delivery,Division of Service Delivery,BIE-EMPLOYEE,27,F,17:53,17,E
7/8/2024,Weekday,B-8,63 Dr - Rego Park (G10),Internal,Other Internal,Service Delivery,Division of Service Delivery,BIE-EMPLOYEE,1,E,00:57,0,E
7/8/2024,Weekday,B-132,Jamaica - Van Wyck (G07),Internal,Signal Failures,Other - Sig,Division of MOW Signals,SIGNAL TROUBLE,1,E,18:48,18,E
7/8/2024,Weekday,B-76,47-50 Sts - Rockefeller Center (D15),Internal,Signal Failures,Other - Sig,Division of MOW Signals,SWITCH TROUBLE,18,F,10:32,10,E
7/8/2024,Weekday,B-152,Grand Av - Newtown (G12),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,1,R,22:18,22,E
7/8/2024,Weekday,B-64,Kew Gardens - Union Tpke (F06),Operating Environment,Other Operating Environment,,Division of Service Delivery,DELAYED BY (PUTIN/LAYUP),1,E,07:38,7,E
7/8/2024,Weekday,B-156,Queens Plaza (G21),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,2,R,20:54,20,E
7/8/2024,Weekday,B-16,36 St (G20),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,8,E,00:06,0,E
7/8/2024,Weekday,B-158,59 St - Columbus Circle (A24),Planned ROW Work,,,Division of MOW Track,DELAYED BY WORK TRAIN,3,D,22:19,22,E
7/9/2024,Weekday,B-48,42 St - Port Authority Bus Terminal (A27),External,"Public Conduct, Crime, Police Response",,Police,GUARD LIGHT TROUBLE,7,E,07:25,7,E
7/9/2024,Weekday,B-104,7 Av (D14),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,2,E,14:12,14,E
7/9/2024,Weekday,B-30,Jamaica - Van Wyck (G07),Internal,Stations & Structure,,Division of MOW Infrastructure,WATER CONDITION,1,E,03:21,3,E
7/9/2024,Weekday,B-64,Spring St (A33),Internal,Subway Car,Door-Related,Division of Car Equipment,LOSS OF C/R INDICATION,4,E,09:23,9,E
7/9/2024,Weekday,B-16,Court Square - 23 St (F09),Internal,Subway Car,Other - CE,Division of Car Equipment,BIE-UNDER INVESTIGATION,65,E,08:05,8,E
7/9/2024,Weekday,B-96,Parsons/Archer - Jamaica Center (G05),Operating Environment,Other Operating Environment,,Police,DELAYED BY (PUTIN/LAYUP),3,E,13:14,13,E
7/9/2024,Weekday,B-142,Kew Gardens - Union Tpke (F06),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,1,E,16:28,16,E
7/9/2024,Weekday,B-146,Forest Hills - 71 Av (G08),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,5,E,19:06,19,E
7/9/2024,Weekday,B-42,W 4 St - Washington Square (A32),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,2,E,05:44,5,E
7/9/2024,Weekday,B-172,36 St (G20),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,17,E,22:42,22,E
7/9/2024,Weekday,B-22,Forest Hills - 71 Av (G08),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,14,E,00:50,0,E
7/10/2024,Weekday,B-16,67 Av (G09),External,Persons on Roadbed,,Police,*BIE-PERSON STRUCK/ALIVE,17,F,05:05,5,E
7/10/2024,Weekday,B-116,Jackson Hts - Roosevelt Av (G14),External,Sick/Injured Customer,,Police,SICK CUSTOMER,2,E,18:41,18,E
7/10/2024,Weekday,B-58,Hoyt - Schermerhorn (A42),Internal,Signal Failures,Other - Sig,Division of MOW Signals,SWITCH TROUBLE,1,A,10:45,10,E
7/10/2024,Weekday,B-102,Forest Hills - 71 Av (G08),Internal,Stations & Structure,,Division of MOW Infrastructure,OBSTRUCTION/UNUSUAL INCIDENT,10,F,17:19,17,E
7/10/2024,Weekday,B-142,Sutphin Blvd - Archer Av (G06),Internal,Subway Car,Other - CE,Division of Car Equipment,BIE-CIR.BREAKER/SWITCH CUT OUT,6,E,21:27,21,E
7/10/2024,Weekday,B-10,Jackson Hts - Roosevelt Av (G14),Operating Environment,Other Operating Environment,,Public,DELAYED BY (PUTIN/LAYUP),1,F,06:15,6,E
7/10/2024,Weekday,B-114,Forest Hills - 71 Av (G08),Operating Environment,Other Operating Environment,,Public,PERSON(S) HOLDING DOORS,14,E,18:19,18,E
7/10/2024,Weekday,B-168,Lexington Av - 53 St (F11),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,4,E,23:51,23,E
7/10/2024,Weekday,B-24,Court Square - 23 St (F09),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,9,E,02:05,2,E
7/10/2024,Weekday,B-22,2 Av (F14),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,17,E,00:18,0,E
7/11/2024,Weekday,B-62,Parsons/Archer - Jamaica Center (G05),Crew Availability,,,Division of Service Delivery,NO C/R AVAILABLE,2,E,07:41,7,E
7/11/2024,Weekday,B-78,179 St - Jamaica (F01),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,E,08:11,8,E
7/11/2024,Weekday,B-52,High St (A40),External,"Public Conduct, Crime, Police Response",,Police,E.A. BOX ACTIVATED,3,C,06:38,6,E
7/11/2024,Weekday,B-162,Queens Plaza (G21),External,Sick/Injured Customer,,Police,SICK CUSTOMER,32,E,17:00,17,E
7/11/2024,Weekday,B-170,Lexington Av - 53 St (F11),External,Sick/Injured Customer,,Police,SICK CUSTOMER,3,E,18:18,18,E
7/11/2024,Weekday,B-178,Jackson Hts - Roosevelt Av (G14),Internal,Subway Car,Braking,Division of Car Equipment,STUCK BRAKES,38,E,19:10,19,E
7/11/2024,Weekday,B-196,Canal St (A34),Internal,Subway Car,Door-Related,Division of Car Equipment,DRS FAIL TO O/C SECTION,1,C,20:38,20,E
7/11/2024,Weekday,B-38,Broadway - Lafayette St (D21),Internal,Subway Car,Other - CE,Division of Car Equipment,B/O P.A./BUZZER,3,E,03:38,3,E
7/11/2024,Weekday,B-58,50 St (A25),Internal,Subway Car,Other - CE,Division of Car Equipment,TRUCK-UNUSUAL NOISE,11,E,07:18,7,E
7/11/2024,Weekday,B-230,Kew Gardens - Union Tpke (F06),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,3,E,22:42,22,E
7/11/2024,Weekday,B-10,Jackson Hts - Roosevelt Av (G14),Operating Environment,Other Operating Environment,,Public,DELAYED BY (PUTIN/LAYUP),1,F,06:16,6,E
7/11/2024,Weekday,B-8, (),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,5,F,12:00,12,E
7/11/2024,Weekday,B-22,Kew Gardens - Union Tpke (F06),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,19,E,00:20,0,E
7/11/2024,Weekday,B-6, (),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,1,F,12:00,12,E
7/11/2024,Weekday,B-122,42 St - Port Authority Bus Terminal (A27),Planned ROW Work,,,MTA Construction & Development,DELAYED BY TRACK/WORK GANGS,5,E,12:33,12,E
7/12/2024,Weekday,B-90,Forest Hills - 71 Av (G08),External,"Public Conduct, Crime, Police Response",,Police,GUARD LIGHT TROUBLE,1,R,12:39,12,E
7/12/2024,Weekday,B-60,Queens Plaza (G21),External,"Public Conduct, Crime, Police Response",,Police,LOST PROPERTY/PERSON,1,E,10:54,10,E
7/12/2024,Weekday,B-136,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Police,SICK EMPLOYEE,3,E,20:06,20,E
7/12/2024,Weekday,B-75,Kings Hwy (F35),External,"Public Conduct, Crime, Police Response",,Police,VANDALISM,2,F,08:16,8,E
7/12/2024,Weekday,B-124,42 St - Port Authority Bus Terminal (A27),Internal,Other Internal,Service Delivery,Division of Service Delivery,BIE-HOME SIGNAL,8,C,18:10,18,E
7/12/2024,Weekday,B-40,Parsons/Archer - Jamaica Center (G05),Internal,Other Internal,Service Delivery,Division of Service Delivery,RANDOM TESTING,2,E,07:07,7,E
7/12/2024,Weekday,B-50,W 4 St - Washington Square (A32),Internal,Signal Failures,Other - Sig,Division of MOW Signals,SIGNAL TROUBLE,4,C,10:26,10,E
7/12/2024,Weekday,B-118,Briarwood - Van Wyck Blvd (F05),Internal,Signal Failures,Other - Sig,Division of MOW Signals,SWITCH TROUBLE,13,E,18:16,18,E
7/12/2024,Weekday,B-176,34 St - Herald Square (D17),Internal,Subway Car,Other - CE,Division of Car Equipment,DELAYED BY WORK TRAIN,1,F,22:41,22,E
7/12/2024,Weekday,B-154,W 4 St - Washington Square (A32),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,8,E,18:58,18,E
7/12/2024,Weekday,B-56,Parsons/Archer - Jamaica Center (G05),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,1,E,09:05,9,E
7/12/2024,Weekday,B-12,5 Av - 53 St (F12),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,12,E,00:14,0,E
7/12/2024,Weekday,B-14,Court Square - 23 St (F09),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,10,E,00:42,0,E
7/12/2024,Weekday,B-186,34 St - Herald Square (D17),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,6,E,22:15,22,E
7/12/2024,Weekday,B-24,Forest Hills - 71 Av (G08),Planned ROW Work,,,Division of MOW Track,DELAYED BY WORK TRAIN,7,F,05:40,5,E
7/12/2024,Weekday,B-26,21 St - Queensbridge (B04),Planned ROW Work,,,Division of MOW Track,DELAYED BY WORK TRAIN,1,D,05:26,5,E
7/12/2024,Weekday,B-6,67 Av (G09),Planned ROW Work,,,Division of MOW Track,DELAYED BY WORK TRAIN,1,R,01:25,1,E
7/12/2024,Weekday,B-92,36 St (G20),Planned ROW Work,,,Division of MOW Track,DELAYED BY WORK TRAIN,1,F,12:08,12,E
7/15/2024,Weekday,B-106,Parsons/Archer - Jamaica Center (G05),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,E,17:10,17,E
7/15/2024,Weekday,B-2,Stillwell Av - Coney Island (D43),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,Q,12:00,12,E
7/15/2024,Weekday,B-62,World Trade Center (E01),External,"Public Conduct, Crime, Police Response",,Police,E.A. BOX ACTIVATED,3,C,13:08,13,E
7/15/2024,Weekday,B-20,Kew Gardens - Union Tpke (F06),External,"Public Conduct, Crime, Police Response",,Police,GRAFFITI,2,F,06:45,6,E
7/15/2024,Weekday,B-104,Northern Blvd (G16),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),1,M,19:51,19,E
7/15/2024,Weekday,B-24,Parsons/Archer - Jamaica Center (G05),Internal,Subway Car,Door-Related,Division of Car Equipment,GUARD LIGHT TROUBLE,2,E,07:31,7,E
7/15/2024,Weekday,B-6,Lexington Av - 53 St (F11),Internal,Track Failures,"Fire, Smoke, Debris",Division of MOW Track,FIRE/SMOKE CONDITIONS,1,E,01:12,1,E
7/15/2024,Weekday,B-158,Kew Gardens - Union Tpke (F06),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,2,F,23:10,23,E
7/16/2024,Weekday,B-50,Forest Hills - 71 Av (G08),External,"Public Conduct, Crime, Police Response",,Police,CAR BODY DAMAGE,7,E,06:09,6,E
7/16/2024,Weekday,B-66,World Trade Center (E01),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),1,E,06:06,6,E
7/16/2024,Weekday,B-80,Jackson Hts - Roosevelt Av (G14),External,"Public Conduct, Crime, Police Response",,Police,VANDALISM,1,E,11:45,11,E
7/16/2024,Weekday,B-130,W 4 St - Washington Square (A32),External,Sick/Injured Customer,,Public,SICK CUSTOMER,3,E,18:02,18,E
7/16/2024,Weekday,B-128,Delancey St (F15),Internal,Signal Failures,Other - Sig,Division of MOW Signals,A.C. POWER FAILURE,91,F,17:46,17,E
7/16/2024,Weekday,B-60,135 St (A14),Internal,Signal Failures,Other - Sig,Division of MOW Signals,SWITCH TROUBLE,26,B,07:17,7,E
7/16/2024,Weekday,B-48,36 St (G20),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,1,E,05:55,5,E
7/16/2024,Weekday,B-8,179 St - Jamaica (F01),Internal,Subway Car,Braking,Division of Car Equipment,BRAKES FAIL TO CHARGE,3,F,02:24,2,E
7/16/2024,Weekday,B-18,Forest Hills - 71 Av (G08),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,14,E,02:27,2,E
7/16/2024,Weekday,B-4,Kew Gardens - Union Tpke (F06),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,12,F,00:03,0,E
7/17/2024,Weekday,B-112,Parsons/Archer - Jamaica Center (G05),Crew Availability,,,Division of Service Delivery,NO C/R AVAILABLE,3,E,13:14,13,E
7/17/2024,Weekday,B-188,Parsons/Archer - Jamaica Center (G05),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,E,20:53,20,E
7/17/2024,Weekday,B-2,Metropolitan Av - Middle Village (M01),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,6,M,05:44,5,E
7/17/2024,Weekday,B-196,Queens Plaza (G21),External,"Public Conduct, Crime, Police Response",,Public,INTERIOR SOILED/DIRTY,1,E,22:08,22,E
7/17/2024,Weekday,B-20,World Trade Center (E01),Internal,Signal Failures,Other - Sig,Division of MOW Signals,A.C. POWER FAILURE,11,E,00:02,0,E
7/17/2024,Weekday,B-12,5 Av - 53 St (F12),Internal,Signal Failures,Other - Sig,Division of MOW Signals,BIE-PORTABLE TRIP,6,E,05:13,5,E
7/17/2024,Weekday,B-28,Queens Plaza (G21),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,1,E,02:55,2,E
7/17/2024,Weekday,B-38,Queens Plaza (G21),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,1,E,04:16,4,E
7/17/2024,Weekday,B-62,Parsons/Archer - Jamaica Center (G05),Internal,Subway Car,Braking,Division of Car Equipment,BIE-BRAKE PIPE RUPTURE,2,E,08:00,8,E
7/17/2024,Weekday,B-154,Sutphin Blvd - Archer Av (G06),Internal,Subway Car,Other - CE,Division of Car Equipment,BIE-CIR.BREAKER/SWITCH CUT OUT,11,E,17:19,17,E
7/17/2024,Weekday,B-216,Briarwood - Van Wyck Blvd (F05),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,10,E,22:25,22,E
7/17/2024,Weekday,B-32,36 St (G20),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,12,E,02:01,2,E
7/17/2024,Weekday,B-46,36 St (G20),Planned ROW Work,,,Division of MOW Track,DELAYED BY WORK TRAIN,1,F,04:00,4,E
7/18/2024,Weekday,B-2,34 St - Herald Square (D17),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,D,00:23,0,E
7/18/2024,Weekday,B-92,Parsons/Archer - Jamaica Center (G05),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,E,13:47,13,E
7/18/2024,Weekday,B-8,46 St (G18),External,"Public Conduct, Crime, Police Response",,Police,#CUSTOMER ASSAULTED/ROBBED,3,F,01:02,1,E
7/18/2024,Weekday,B-114,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Police,GRAFFITI,2,E,17:05,17,E
7/18/2024,Weekday,B-170,Queens Plaza (G21),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),1,E,22:11,22,E
7/18/2024,Weekday,B-174,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),2,E,22:57,22,E
7/18/2024,Weekday,B-36,Parsons/Archer - Jamaica Center (G05),External,Sick/Injured Customer,,Public,SICK CUSTOMER,2,E,06:49,6,E
7/18/2024,Weekday,B-166,Briarwood - Van Wyck Blvd (F05),Internal,Signal Failures,Other - Sig,Division of MOW Signals,SWITCH TROUBLE,3,F,20:36,20,E
7/18/2024,Weekday,B-158,Kew Gardens - Union Tpke (F06),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,2,F,21:00,21,E
7/18/2024,Weekday,B-126,Forest Hills - 71 Av (G08),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,CBTC-CAR EQUIPMENT,31,R,18:10,18,E
7/18/2024,Weekday,B-38,Jackson Hts - Roosevelt Av (G14),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,BIE-CBTC,27,M,07:28,7,E
7/18/2024,Weekday,B-14,Jamaica - Van Wyck (G07),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,RAIL REPAIR/REPLACEMENT,5,E,02:06,2,E
7/18/2024,Weekday,B-4,World Trade Center (E01),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,16,E,00:26,0,E
7/18/2024,Weekday,B-172,Briarwood - Van Wyck Blvd (F05),Planned ROW Work,,,MTA Construction & Development,DELAYED BY TRACK/WORK GANGS,6,E,22:41,22,E
7/19/2024,Weekday,B-12,Parsons/Archer - Jamaica Center (G05),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,9,E,08:37,8,E
7/19/2024,Weekday,B-2,Rockaway Pkwy - Canarsie (L29),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,3,L,12:00,12,E
7/19/2024,Weekday,B-24,Parsons/Archer - Jamaica Center (G05),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,E,10:24,10,E
7/19/2024,Weekday,B-30,Parsons/Archer - Jamaica Center (G05),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,5,E,11:18,11,E
7/19/2024,Weekday,B-6,World Trade Center (E01),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,4,E,07:44,7,E
7/19/2024,Weekday,B-28,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),3,G,11:25,11,E
7/19/2024,Weekday,B-36,Forest Hills - 71 Av (G08),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),1,E,05:45,5,E
7/19/2024,Weekday,B-40,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),4,E,12:21,12,E
7/19/2024,Weekday,B-66,50 St (A25),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,7,E,16:13,16,E
7/19/2024,Weekday,B-44,Kew Gardens - Union Tpke (F06),Internal,Stations & Structure,,Division of Station Environment,DELAYED BY REFUSE COLLECTOR,1,E,12:50,12,E
7/19/2024,Weekday,B-132,72 St (A22),Internal,Subway Car,Propulsion,Division of Car Equipment,NO MOTOR POWER,4,C,21:35,21,E
